SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,STL,BLK,PLUS_MINUS
22015,1610612738,BOS,0021501217,2016-04-13,BOS vs. MIA,W,98,37,86,0.43,5,14,0.357,19,22,0.864,7,3,10.0
22015,1610612747,LAL,0021501228,2016-04-13,LAL vs. UTA,W,101,41,85,0.482,6,25,0.24,13,15,0.867,6,3,5.0
22015,1610612756,PHX,0021501229,2016-04-13,PHX vs. LAC,W,114,45,99,0.455,7,26,0.269,17,22,0.773,10,5,9.0
22015,1610612757,POR,0021501230,2016-04-13,POR vs. DEN,W,107,39,89,0.438,11,36,0.306,18,22,0.818,11,8,8.0
22015,1610612761,TOR,0021501218,2016-04-13,TOR @ BKN,W,103,41,93,0.441,13,37,0.351,8,15,0.533,5,10,7.0
22015,1610612743,DEN,0021501230,2016-04-13,DEN @ POR,L,99,40,94,0.426,7,25,0.28,12,18,0.667,10,6,-8.0
22015,1610612741,CHI,0021501222,2016-04-13,CHI vs. PHI,W,115,39,83,0.47,15,24,0.625,22,27,0.815,8,8,10.0
22015,1610612749,MIL,0021501225,2016-04-13,MIL vs. IND,L,92,37,87,0.425,7,23,0.304,11,13,0.846,8,3,-5.0
22015,1610612746,LAC,0021501229,2016-04-13,LAC @ PHX,L,105,43,96,0.448,9,31,0.29,10,12,0.833,9,6,-9.0
22015,1610612744,GSW,0021501227,2016-04-13,GSW vs. MEM,W,125,46,87,0.529,20,47,0.426,13,16,0.813,7,7,21.0
22015,1610612754,IND,0021501225,2016-04-13,IND @ MIL,W,97,39,90,0.433,11,24,0.458,8,10,0.8,8,3,5.0
22015,1610612765,DET,0021501220,2016-04-13,DET @ CLE,W,112,37,85,0.435,16,33,0.485,22,28,0.786,5,11,2.0
22015,1610612755,PHI,0021501222,2016-04-13,PHI @ CHI,L,105,37,81,0.457,17,35,0.486,14,18,0.778,10,7,-10.0
22015,1610612763,MEM,0021501227,2016-04-13,MEM @ GSW,L,104,42,98,0.429,8,24,0.333,12,16,0.75,12,1,-21.0
22015,1610612758,SAC,0021501224,2016-04-13,SAC @ HOU,L,81,32,96,0.333,11,37,0.297,6,13,0.462,11,4,-35.0
22015,1610612742,DAL,0021501223,2016-04-13,DAL vs. SAS,L,91,31,77,0.403,12,39,0.308,17,21,0.81,8,2,-5.0
22015,1610612745,HOU,0021501224,2016-04-13,HOU vs. SAC,W,116,47,97,0.485,10,35,0.286,12,19,0.632,11,7,35.0
22015,1610612766,CHA,0021501219,2016-04-13,CHA vs. ORL,W,117,47,86,0.547,11,29,0.379,12,19,0.632,6,5,14.0
22015,1610612753,ORL,0021501219,2016-04-13,ORL @ CHA,L,103,42,91,0.462,8,27,0.296,11,18,0.611,7,4,-14.0
22015,1610612762,UTA,0021501228,2016-04-13,UTA @ LAL,L,96,39,83,0.47,9,30,0.3,9,15,0.6,10,1,-5.0
22015,1610612764,WAS,0021501221,2016-04-13,WAS vs. ATL,W,109,42,88,0.477,9,28,0.321,16,30,0.533,14,4,11.0
22015,1610612759,SAS,0021501223,2016-04-13,SAS @ DAL,W,96,35,74,0.473,6,23,0.261,20,26,0.769,8,3,5.0
22015,1610612748,MIA,0021501217,2016-04-13,MIA @ BOS,L,88,38,88,0.432,2,19,0.105,10,12,0.833,5,10,-10.0
22015,1610612750,MIN,0021501226,2016-04-13,MIN vs. NOP,W,144,56,86,0.651,13,28,0.464,19,23,0.826,14,8,35.0
22015,1610612751,BKN,0021501218,2016-04-13,BKN vs. TOR,L,96,39,89,0.438,10,26,0.385,8,12,0.667,8,8,-7.0
22015,1610612737,ATL,0021501221,2016-04-13,ATL @ WAS,L,98,32,81,0.395,11,30,0.367,23,31,0.742,13,5,-11.0
22015,1610612740,NOP,0021501226,2016-04-13,NOP @ MIN,L,109,40,92,0.435,11,30,0.367,18,22,0.818,7,0,-35.0
22015,1610612739,CLE,0021501220,2016-04-13,CLE vs. DET,L,110,46,97,0.474,7,18,0.389,11,15,0.733,4,7,-2.0
22015,1610612759,SAS,0021501215,2016-04-12,SAS vs. OKC,W,102,37,87,0.425,4,14,0.286,24,32,0.75,12,8,4.0
22015,1610612748,MIA,0021501213,2016-04-12,MIA @ DET,W,99,38,78,0.487,7,20,0.35,16,22,0.727,7,5,6.0
22015,1610612754,IND,0021501212,2016-04-12,IND vs. NYK,W,102,41,80,0.513,6,19,0.316,14,20,0.7,10,3,12.0
22015,1610612765,DET,0021501213,2016-04-12,DET vs. MIA,L,93,34,84,0.405,5,18,0.278,20,30,0.667,9,4,-6.0
22015,1610612746,LAC,0021501216,2016-04-12,LAC vs. MEM,W,110,41,75,0.547,12,25,0.48,16,21,0.762,11,7,26.0
22015,1610612755,PHI,0021501214,2016-04-12,PHI @ TOR,L,98,35,77,0.455,15,35,0.429,13,25,0.52,8,6,-24.0
22015,1610612760,OKC,0021501215,2016-04-12,OKC @ SAS,L,98,35,87,0.402,6,25,0.24,22,25,0.88,7,5,-4.0
22015,1610612763,MEM,0021501216,2016-04-12,MEM @ LAC,L,84,35,86,0.407,5,20,0.25,9,14,0.643,5,1,-26.0
22015,1610612761,TOR,0021501214,2016-04-12,TOR vs. PHI,W,122,48,95,0.505,10,25,0.4,16,19,0.842,11,5,24.0
22015,1610612752,NYK,0021501212,2016-04-12,NYK @ IND,L,90,36,80,0.45,10,27,0.37,8,9,0.889,6,8,-12.0
22015,1610612751,BKN,0021501206,2016-04-11,BKN vs. WAS,L,111,44,98,0.449,10,31,0.323,13,21,0.619,9,9,-9.0
22015,1610612756,PHX,0021501211,2016-04-11,PHX vs. SAC,L,101,41,100,0.41,5,22,0.227,14,17,0.824,8,3,-4.0
22015,1610612738,BOS,0021501205,2016-04-11,BOS vs. CHA,L,100,34,89,0.382,8,24,0.333,24,29,0.828,6,1,-14.0
22015,1610612758,SAC,0021501211,2016-04-11,SAC @ PHX,W,105,41,83,0.494,6,17,0.353,17,28,0.607,11,12,4.0
22015,1610612737,ATL,0021501203,2016-04-11,ATL @ CLE,L,94,39,87,0.448,8,30,0.267,8,15,0.533,8,6,-15.0
22015,1610612750,MIN,0021501207,2016-04-11,MIN vs. HOU,L,105,38,83,0.458,5,21,0.238,24,33,0.727,12,3,-24.0
22015,1610612766,CHA,0021501205,2016-04-11,CHA @ BOS,W,114,41,81,0.506,14,32,0.438,18,22,0.818,10,7,14.0
22015,1610612762,UTA,0021501210,2016-04-11,UTA vs. DAL,L,92,35,77,0.455,9,33,0.273,13,18,0.722,5,3,-9.0
22015,1610612739,CLE,0021501203,2016-04-11,CLE vs. ATL,W,109,40,83,0.482,11,29,0.379,18,20,0.9,9,4,15.0
22015,1610612749,MIL,0021501204,2016-04-11,MIL @ ORL,L,98,41,78,0.526,3,15,0.2,13,19,0.684,6,7,-9.0
22015,1610612747,LAL,0021501209,2016-04-11,LAL @ OKC,L,79,23,81,0.284,7,31,0.226,26,30,0.867,8,1,-33.0
22015,1610612742,DAL,0021501210,2016-04-11,DAL @ UTA,W,101,36,81,0.444,11,32,0.344,18,22,0.818,7,2,9.0
22015,1610612753,ORL,0021501204,2016-04-11,ORL vs. MIL,W,107,41,84,0.488,7,23,0.304,18,28,0.643,19,10,9.0
22015,1610612740,NOP,0021501208,2016-04-11,NOP vs. CHI,L,116,41,80,0.513,12,26,0.462,22,28,0.786,8,2,-5.0
22015,1610612760,OKC,0021501209,2016-04-11,OKC vs. LAL,W,112,42,96,0.438,12,37,0.324,16,27,0.593,8,11,33.0
22015,1610612741,CHI,0021501208,2016-04-11,CHI @ NOP,W,121,44,77,0.571,10,23,0.435,23,26,0.885,5,3,5.0
22015,1610612764,WAS,0021501206,2016-04-11,WAS @ BKN,W,120,46,89,0.517,9,25,0.36,19,24,0.792,8,1,9.0
22015,1610612745,HOU,0021501207,2016-04-11,HOU @ MIN,W,129,48,86,0.558,15,30,0.5,18,26,0.692,12,5,24.0
22015,1610612755,PHI,0021501197,2016-04-10,PHI vs. MIL,L,108,39,96,0.406,13,46,0.283,17,25,0.68,12,6,-1.0
22015,1610612762,UTA,0021501198,2016-04-10,UTA @ DEN,W,100,36,79,0.456,12,31,0.387,16,21,0.762,7,8,16.0
22015,1610612744,GSW,0021501201,2016-04-10,GSW @ SAS,W,92,34,77,0.442,10,27,0.37,14,18,0.778,7,6,6.0
22015,1610612752,NYK,0021501202,2016-04-10,NYK vs. TOR,L,89,32,89,0.36,7,20,0.35,18,21,0.857,4,3,-4.0
22015,1610612748,MIA,0021501200,2016-04-10,MIA vs. ORL,W,118,43,77,0.558,6,20,0.3,26,30,0.867,10,3,22.0
22015,1610612753,ORL,0021501200,2016-04-10,ORL @ MIA,L,96,37,83,0.446,7,18,0.389,15,19,0.789,6,1,-22.0
22015,1610612764,WAS,0021501194,2016-04-10,WAS vs. CHA,W,113,42,80,0.525,9,21,0.429,20,28,0.714,8,5,15.0
22015,1610612761,TOR,0021501202,2016-04-10,TOR @ NYK,W,93,37,78,0.474,7,20,0.35,12,19,0.632,4,6,4.0
22015,1610612742,DAL,0021501196,2016-04-10,DAL @ LAC,L,91,30,74,0.405,8,30,0.267,23,33,0.697,6,5,-7.0
22015,1610612747,LAL,0021501195,2016-04-10,LAL @ HOU,L,110,41,83,0.494,12,28,0.429,16,19,0.842,10,3,-20.0
22015,1610612743,DEN,0021501198,2016-04-10,DEN vs. UTA,L,84,32,80,0.4,6,27,0.222,14,19,0.737,6,7,-16.0
22015,1610612749,MIL,0021501197,2016-04-10,MIL @ PHI,W,109,40,87,0.46,7,23,0.304,22,24,0.917,10,8,1.0
22015,1610612746,LAC,0021501196,2016-04-10,LAC vs. DAL,W,98,37,76,0.487,9,18,0.5,15,37,0.405,11,6,7.0
22015,1610612766,CHA,0021501194,2016-04-10,CHA @ WAS,L,98,28,81,0.346,12,33,0.364,30,35,0.857,7,2,-15.0
22015,1610612754,IND,0021501199,2016-04-10,IND vs. BKN,W,129,48,86,0.558,11,27,0.407,22,27,0.815,10,4,24.0
22015,1610612745,HOU,0021501195,2016-04-10,HOU vs. LAL,W,130,50,98,0.51,17,41,0.415,13,18,0.722,11,5,20.0
22015,1610612759,SAS,0021501201,2016-04-10,SAS vs. GSW,L,86,34,90,0.378,3,17,0.176,15,19,0.789,10,5,-6.0
22015,1610612751,BKN,0021501199,2016-04-10,BKN @ IND,L,105,35,91,0.385,14,37,0.378,21,26,0.808,12,4,-24.0
22015,1610612738,BOS,0021501188,2016-04-09,BOS @ ATL,L,107,40,90,0.444,11,28,0.393,16,24,0.667,10,6,-11.0
22015,1610612744,GSW,0021501190,2016-04-09,GSW @ MEM,W,100,39,87,0.448,10,36,0.278,12,13,0.923,3,7,1.0
22015,1610612757,POR,0021501192,2016-04-09,POR vs. MIN,L,105,40,80,0.5,9,24,0.375,16,18,0.889,2,4,-1.0
22015,1610612758,SAC,0021501193,2016-04-09,SAC vs. OKC,W,114,45,94,0.479,13,32,0.406,11,20,0.55,12,4,2.0
22015,1610612763,MEM,0021501190,2016-04-09,MEM vs. GSW,L,99,37,96,0.385,7,21,0.333,18,20,0.9,8,4,-1.0
22015,1610612741,CHI,0021501191,2016-04-09,CHI vs. CLE,W,105,40,89,0.449,8,24,0.333,17,21,0.81,8,6,3.0
22015,1610612739,CLE,0021501191,2016-04-09,CLE @ CHI,L,102,36,83,0.434,19,40,0.475,11,18,0.611,5,5,-3.0
22015,1610612740,NOP,0021501189,2016-04-09,NOP vs. PHX,L,100,39,95,0.411,7,21,0.333,15,20,0.75,8,2,-21.0
22015,1610612737,ATL,0021501188,2016-04-09,ATL vs. BOS,W,118,46,88,0.523,17,33,0.515,9,11,0.818,10,10,11.0
22015,1610612756,PHX,0021501189,2016-04-09,PHX @ NOP,W,121,43,83,0.518,10,25,0.4,25,31,0.806,6,8,21.0
22015,1610612760,OKC,0021501193,2016-04-09,OKC @ SAC,L,112,39,81,0.481,13,32,0.406,21,28,0.75,6,5,-2.0
22015,1610612750,MIN,0021501192,2016-04-09,MIN @ POR,W,106,41,84,0.488,5,13,0.385,19,25,0.76,8,7,1.0
22015,1610612746,LAC,0021501187,2016-04-08,LAC @ UTA,W,102,37,83,0.446,13,29,0.448,15,19,0.789,13,3,3.0
22015,1610612755,PHI,0021501180,2016-04-08,PHI vs. NYK,L,102,32,91,0.352,14,37,0.378,24,36,0.667,7,5,-7.0
22015,1610612764,WAS,0021501182,2016-04-08,WAS @ DET,L,99,38,86,0.442,6,19,0.316,17,23,0.739,5,1,-13.0
22015,1610612759,SAS,0021501186,2016-04-08,SAS @ DEN,L,98,36,85,0.424,3,14,0.214,23,28,0.821,6,8,-4.0
22015,1610612763,MEM,0021501185,2016-04-08,MEM @ DAL,L,93,35,87,0.402,7,22,0.318,16,22,0.727,9,1,-10.0
22015,1610612749,MIL,0021501181,2016-04-08,MIL @ BOS,L,109,41,84,0.488,7,17,0.412,20,29,0.69,10,5,-15.0
22015,1610612738,BOS,0021501181,2016-04-08,BOS vs. MIL,W,124,44,78,0.564,6,14,0.429,30,38,0.789,6,9,15.0
22015,1610612761,TOR,0021501183,2016-04-08,TOR vs. IND,W,111,37,68,0.544,10,22,0.455,27,38,0.711,4,5,13.0
22015,1610612752,NYK,0021501180,2016-04-08,NYK @ PHI,W,109,43,91,0.473,4,16,0.25,19,30,0.633,6,8,7.0
22015,1610612766,CHA,0021501178,2016-04-08,CHA vs. BKN,W,113,41,83,0.494,14,37,0.378,17,20,0.85,11,12,14.0
22015,1610612753,ORL,0021501179,2016-04-08,ORL vs. MIA,W,112,43,82,0.524,5,11,0.455,21,28,0.75,4,9,3.0
22015,1610612762,UTA,0021501187,2016-04-08,UTA vs. LAC,L,99,36,82,0.439,11,31,0.355,16,23,0.696,7,6,-3.0
22015,1610612747,LAL,0021501184,2016-04-08,LAL @ NOP,L,102,34,81,0.42,11,24,0.458,23,27,0.852,9,5,-8.0
22015,1610612754,IND,0021501183,2016-04-08,IND @ TOR,L,98,37,83,0.446,8,27,0.296,16,20,0.8,7,7,-13.0
22015,1610612765,DET,0021501182,2016-04-08,DET vs. WAS,W,112,36,77,0.468,14,32,0.438,26,29,0.897,5,2,13.0
22015,1610612742,DAL,0021501185,2016-04-08,DAL vs. MEM,W,103,30,60,0.5,12,31,0.387,31,39,0.795,7,6,10.0
22015,1610612751,BKN,0021501178,2016-04-08,BKN @ CHA,L,99,39,92,0.424,10,25,0.4,11,20,0.55,9,5,-14.0
22015,1610612743,DEN,0021501186,2016-04-08,DEN vs. SAS,W,102,40,86,0.465,6,22,0.273,16,19,0.842,9,7,4.0
22015,1610612740,NOP,0021501184,2016-04-08,NOP vs. LAL,W,110,42,79,0.532,10,22,0.455,16,21,0.762,5,4,8.0
22015,1610612748,MIA,0021501179,2016-04-08,MIA @ ORL,L,109,45,100,0.45,8,22,0.364,11,21,0.524,6,5,-3.0
22015,1610612756,PHX,0021501175,2016-04-07,PHX @ HOU,W,124,44,94,0.468,12,31,0.387,24,29,0.828,11,2,9.0
22015,1610612741,CHI,0021501174,2016-04-07,CHI @ MIA,L,98,35,78,0.449,3,14,0.214,25,28,0.893,6,7,-8.0
22015,1610612759,SAS,0021501177,2016-04-07,SAS @ GSW,L,101,39,80,0.488,7,16,0.438,16,23,0.696,10,2,-11.0
22015,1610612744,GSW,0021501177,2016-04-07,GSW vs. SAS,W,112,45,83,0.542,12,25,0.48,10,11,0.909,8,2,11.0
22015,1610612737,ATL,0021501173,2016-04-07,ATL vs. TOR,W,95,33,76,0.434,12,32,0.375,17,21,0.81,4,12,8.0
22015,1610612750,MIN,0021501176,2016-04-07,MIN @ SAC,W,105,36,80,0.45,11,21,0.524,22,31,0.71,11,4,8.0
22015,1610612745,HOU,0021501175,2016-04-07,HOU vs. PHX,L,115,42,74,0.568,14,33,0.424,17,28,0.607,13,12,-9.0
22015,1610612758,SAC,0021501176,2016-04-07,SAC vs. MIN,L,97,36,85,0.424,6,17,0.353,19,21,0.905,11,5,-8.0
22015,1610612761,TOR,0021501173,2016-04-07,TOR @ ATL,L,87,32,84,0.381,8,21,0.381,15,20,0.75,10,4,-8.0
22015,1610612748,MIA,0021501174,2016-04-07,MIA vs. CHI,W,106,44,92,0.478,4,14,0.286,14,17,0.824,8,2,8.0
22015,1610612752,NYK,0021501169,2016-04-06,NYK vs. CHA,L,97,37,78,0.474,10,26,0.385,13,15,0.867,5,6,-14.0
22015,1610612753,ORL,0021501166,2016-04-06,ORL vs. DET,L,104,43,90,0.478,4,15,0.267,14,19,0.737,7,8,-4.0
22015,1610612765,DET,0021501166,2016-04-06,DET @ ORL,W,108,39,86,0.453,11,27,0.407,19,31,0.613,9,6,4.0
22015,1610612757,POR,0021501171,2016-04-06,POR vs. OKC,W,120,43,84,0.512,15,33,0.455,19,24,0.792,11,6,5.0
22015,1610612739,CLE,0021501165,2016-04-06,CLE @ IND,L,109,35,74,0.473,8,29,0.276,31,34,0.912,7,3,-14.0
22015,1610612764,WAS,0021501167,2016-04-06,WAS vs. BKN,W,121,48,95,0.505,8,28,0.286,17,20,0.85,7,10,18.0
22015,1610612746,LAC,0021501172,2016-04-06,LAC @ LAL,W,91,37,83,0.446,7,25,0.28,10,14,0.714,10,6,10.0
22015,1610612754,IND,0021501165,2016-04-06,IND vs. CLE,W,123,45,80,0.563,16,31,0.516,17,22,0.773,9,1,14.0
22015,1610612745,HOU,0021501170,2016-04-06,HOU @ DAL,L,86,34,78,0.436,6,20,0.3,12,18,0.667,6,4,-2.0
22015,1610612747,LAL,0021501172,2016-04-06,LAL vs. LAC,L,81,32,90,0.356,4,19,0.211,13,17,0.765,6,1,-10.0
22015,1610612760,OKC,0021501171,2016-04-06,OKC @ POR,L,115,43,91,0.473,9,22,0.409,20,31,0.645,9,2,-5.0
22015,1610612738,BOS,0021501168,2016-04-06,BOS vs. NOP,W,104,36,87,0.414,10,34,0.294,22,27,0.815,10,7,7.0
22015,1610612740,NOP,0021501168,2016-04-06,NOP @ BOS,L,97,34,78,0.436,9,24,0.375,20,23,0.87,5,2,-7.0
22015,1610612766,CHA,0021501169,2016-04-06,CHA @ NYK,W,111,42,90,0.467,12,26,0.462,15,17,0.882,9,3,14.0
22015,1610612751,BKN,0021501167,2016-04-06,BKN @ WAS,L,103,39,92,0.424,7,17,0.412,18,24,0.75,7,4,-18.0
22015,1610612742,DAL,0021501170,2016-04-06,DAL vs. HOU,W,88,33,80,0.413,10,33,0.303,12,14,0.857,9,4,2.0
22015,1610612759,SAS,0021501161,2016-04-05,SAS @ UTA,W,88,32,72,0.444,7,17,0.412,17,19,0.895,10,4,2.0
22015,1610612748,MIA,0021501155,2016-04-05,MIA vs. DET,W,107,44,84,0.524,9,14,0.643,10,14,0.714,6,4,18.0
22015,1610612747,LAL,0021501164,2016-04-05,LAL @ LAC,L,81,26,83,0.313,6,20,0.3,23,25,0.92,10,3,-22.0
22015,1610612763,MEM,0021501158,2016-04-05,MEM vs. CHI,W,108,39,87,0.448,7,19,0.368,23,26,0.885,13,1,16.0
22015,1610612737,ATL,0021501157,2016-04-05,ATL vs. PHX,W,103,39,95,0.411,11,34,0.324,14,19,0.737,16,3,13.0
22015,1610612743,DEN,0021501160,2016-04-05,DEN vs. OKC,L,102,37,88,0.42,10,30,0.333,18,27,0.667,9,4,-22.0
22015,1610612740,NOP,0021501154,2016-04-05,NOP @ PHI,L,93,37,82,0.451,7,18,0.389,12,16,0.75,5,1,-14.0
22015,1610612746,LAC,0021501164,2016-04-05,LAC vs. LAL,W,103,40,78,0.513,7,20,0.35,16,26,0.615,11,4,22.0
22015,1610612750,MIN,0021501163,2016-04-05,MIN @ GSW,W,124,44,86,0.512,8,17,0.471,28,36,0.778,14,6,7.0
22015,1610612744,GSW,0021501163,2016-04-05,GSW vs. MIN,L,117,49,98,0.5,12,35,0.343,7,8,0.875,9,5,-7.0
22015,1610612765,DET,0021501155,2016-04-05,DET @ MIA,L,89,32,80,0.4,5,22,0.227,20,25,0.8,7,1,-18.0
22015,1610612757,POR,0021501162,2016-04-05,POR @ SAC,W,115,40,93,0.43,12,31,0.387,23,27,0.852,12,7,8.0
22015,1610612760,OKC,0021501160,2016-04-05,OKC @ DEN,W,124,46,87,0.529,15,33,0.455,17,24,0.708,10,4,22.0
22015,1610612739,CLE,0021501159,2016-04-05,CLE @ MIL,W,109,41,75,0.547,18,36,0.5,9,10,0.9,4,8,29.0
22015,1610612766,CHA,0021501156,2016-04-05,CHA @ TOR,L,90,32,88,0.364,11,35,0.314,15,21,0.714,5,6,-6.0
22015,1610612758,SAC,0021501162,2016-04-05,SAC vs. POR,L,107,41,78,0.526,11,22,0.5,14,21,0.667,6,7,-8.0
22015,1610612741,CHI,0021501158,2016-04-05,CHI @ MEM,L,92,34,77,0.442,11,29,0.379,13,19,0.684,6,11,-16.0
22015,1610612755,PHI,0021501154,2016-04-05,PHI vs. NOP,W,107,40,88,0.455,13,34,0.382,14,17,0.824,10,6,14.0
22015,1610612761,TOR,0021501156,2016-04-05,TOR vs. CHA,W,96,34,78,0.436,6,23,0.261,22,31,0.71,6,8,6.0
22015,1610612756,PHX,0021501157,2016-04-05,PHX @ ATL,L,90,30,81,0.37,12,31,0.387,18,30,0.6,13,4,-13.0
22015,1610612762,UTA,0021501161,2016-04-05,UTA vs. SAS,L,86,32,68,0.471,5,17,0.294,17,21,0.81,5,4,-2.0
22015,1610612749,MIL,0021501159,2016-04-05,MIL vs. CLE,L,80,35,88,0.398,4,16,0.25,6,12,0.5,7,1,-29.0
22015,1610612750,MIN,0021501146,2016-04-03,MIN vs. DAL,L,78,29,71,0.408,4,21,0.19,16,18,0.889,8,4,-10.0
22015,1610612762,UTA,0021501149,2016-04-03,UTA @ PHX,W,101,39,81,0.481,10,27,0.37,13,17,0.765,9,10,15.0
22015,1610612754,IND,0021501151,2016-04-03,IND @ NYK,W,92,34,81,0.42,7,22,0.318,17,20,0.85,5,3,5.0
22015,1610612740,NOP,0021501143,2016-04-03,NOP @ BKN,W,106,42,76,0.553,8,22,0.364,14,23,0.609,11,7,19.0
22015,1610612739,CLE,0021501144,2016-04-03,CLE vs. CHA,W,112,45,83,0.542,16,29,0.552,6,13,0.462,7,1,9.0
22015,1610612741,CHI,0021501150,2016-04-03,CHI @ MIL,W,102,39,74,0.527,7,26,0.269,17,22,0.773,10,4,4.0
22015,1610612747,LAL,0021501153,2016-04-03,LAL vs. BOS,L,100,37,90,0.411,6,21,0.286,20,29,0.69,6,4,-7.0
22015,1610612751,BKN,0021501143,2016-04-03,BKN vs. NOP,L,87,33,85,0.388,8,23,0.348,13,21,0.619,5,3,-19.0
22015,1610612760,OKC,0021501145,2016-04-03,OKC @ HOU,L,110,38,82,0.463,7,27,0.259,27,32,0.844,5,5,-8.0
22015,1610612757,POR,0021501152,2016-04-03,POR @ GSW,L,111,38,85,0.447,9,24,0.375,26,33,0.788,8,4,-25.0
22015,1610612753,ORL,0021501148,2016-04-03,ORL vs. MEM,W,119,43,90,0.478,10,26,0.385,23,29,0.793,10,3,12.0
22015,1610612752,NYK,0021501151,2016-04-03,NYK vs. IND,L,87,33,96,0.344,7,25,0.28,14,20,0.7,7,9,-5.0
22015,1610612766,CHA,0021501144,2016-04-03,CHA @ CLE,L,103,34,76,0.447,9,26,0.346,26,27,0.963,15,4,-9.0
22015,1610612763,MEM,0021501148,2016-04-03,MEM @ ORL,L,107,41,89,0.461,8,21,0.381,17,26,0.654,4,4,-12.0
22015,1610612746,LAC,0021501147,2016-04-03,LAC vs. WAS,W,114,43,85,0.506,8,19,0.421,20,33,0.606,9,4,5.0
22015,1610612756,PHX,0021501149,2016-04-03,PHX vs. UTA,L,86,33,78,0.423,8,27,0.296,12,19,0.632,5,1,-15.0
22015,1610612744,GSW,0021501152,2016-04-03,GSW vs. POR,W,136,50,88,0.568,18,30,0.6,18,22,0.818,5,8,25.0
22015,1610612742,DAL,0021501146,2016-04-03,DAL @ MIN,W,88,32,83,0.386,14,40,0.35,10,17,0.588,6,4,10.0
22015,1610612749,MIL,0021501150,2016-04-03,MIL vs. CHI,L,98,40,85,0.471,2,7,0.286,16,20,0.8,6,7,-4.0
22015,1610612745,HOU,0021501145,2016-04-03,HOU vs. OKC,W,118,41,102,0.402,13,42,0.31,23,26,0.885,11,5,8.0
22015,1610612764,WAS,0021501147,2016-04-03,WAS @ LAC,L,109,43,94,0.457,11,30,0.367,12,21,0.571,8,1,-5.0
22015,1610612738,BOS,0021501153,2016-04-03,BOS @ LAL,W,107,41,91,0.451,8,30,0.267,17,22,0.773,8,1,7.0
22015,1610612754,IND,0021501138,2016-04-02,IND @ PHI,W,115,44,84,0.524,8,23,0.348,19,23,0.826,9,4,13.0
22015,1610612757,POR,0021501142,2016-04-02,POR vs. MIA,W,110,41,79,0.519,10,15,0.667,18,23,0.783,9,4,17.0
22015,1610612741,CHI,0021501139,2016-04-02,CHI vs. DET,L,90,34,88,0.386,9,25,0.36,13,15,0.867,6,10,-4.0
22015,1610612758,SAC,0021501141,2016-04-02,SAC @ DEN,W,115,41,88,0.466,8,21,0.381,25,31,0.806,4,5,9.0
22015,1610612759,SAS,0021501140,2016-04-02,SAS vs. TOR,W,102,35,77,0.455,5,20,0.25,27,30,0.9,11,5,7.0
22015,1610612743,DEN,0021501141,2016-04-02,DEN vs. SAC,L,106,40,92,0.435,9,29,0.31,17,24,0.708,3,10,-9.0
22015,1610612748,MIA,0021501142,2016-04-02,MIA @ POR,L,93,34,88,0.386,6,19,0.316,19,27,0.704,9,4,-17.0
22015,1610612761,TOR,0021501140,2016-04-02,TOR @ SAS,L,95,40,80,0.5,6,18,0.333,9,10,0.9,8,3,-7.0
22015,1610612765,DET,0021501139,2016-04-02,DET @ CHI,W,94,32,76,0.421,10,20,0.5,20,34,0.588,8,2,4.0
22015,1610612755,PHI,0021501138,2016-04-02,PHI vs. IND,L,102,34,83,0.41,16,37,0.432,18,26,0.692,3,1,-13.0
22015,1610612748,MIA,0021501135,2016-04-01,MIA @ SAC,W,112,42,82,0.512,12,22,0.545,16,17,0.941,5,6,6.0
22015,1610612762,UTA,0021501134,2016-04-01,UTA vs. MIN,W,98,38,72,0.528,8,22,0.364,14,23,0.609,9,5,13.0
22015,1610612749,MIL,0021501133,2016-04-01,MIL vs. ORL,W,113,47,86,0.547,4,17,0.235,15,25,0.6,14,6,3.0
22015,1610612761,TOR,0021501132,2016-04-01,TOR @ MEM,W,99,30,71,0.423,12,28,0.429,27,29,0.931,8,12,4.0
22015,1610612737,ATL,0021501131,2016-04-01,ATL vs. CLE,L,108,38,95,0.4,9,30,0.3,23,26,0.885,5,8,-2.0
22015,1610612751,BKN,0021501130,2016-04-01,BKN @ NYK,L,91,36,101,0.356,4,24,0.167,15,20,0.75,11,2,-14.0
22015,1610612758,SAC,0021501135,2016-04-01,SAC vs. MIA,L,106,38,87,0.437,7,21,0.333,23,29,0.793,7,5,-6.0
22015,1610612744,GSW,0021501136,2016-04-01,GSW vs. BOS,L,106,38,83,0.458,20,43,0.465,10,13,0.769,12,7,-3.0
22015,1610612738,BOS,0021501136,2016-04-01,BOS @ GSW,W,109,41,87,0.471,8,23,0.348,19,30,0.633,10,1,3.0
22015,1610612763,MEM,0021501132,2016-04-01,MEM vs. TOR,L,95,37,91,0.407,7,19,0.368,14,17,0.824,13,7,-4.0
22015,1610612739,CLE,0021501131,2016-04-01,CLE @ ATL,W,110,39,98,0.398,12,38,0.316,20,31,0.645,9,6,2.0
22015,1610612765,DET,0021501129,2016-04-01,DET vs. DAL,L,89,31,81,0.383,13,33,0.394,14,24,0.583,4,4,-9.0
22015,1610612753,ORL,0021501133,2016-04-01,ORL @ MIL,L,110,46,86,0.535,8,24,0.333,10,12,0.833,13,8,-3.0
